id,name,album,artists,main_artist,genres,year,release_date,popularity,explicit,record_label,playlists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
13bxvI8AveCg4FOJTCULnb,Wajah,Hai Bharosa,Piyush Bhisekar,Piyush Bhisekar,"indian indie,hindi indie",2018,2018-12-25,36,0,Piyush Bhisekar,Indie_Beats,0.563,0.212,9,-12.493,1,0.0332,0.468,4.03e-06,0.206,0.219,87.939,4,224486
0cJTjTH3XVTTJh8F4Uq1db,Waqt Ki Baatein,Waqt Ki Baatein,Dream Note,Dream Note,"indian indie,hindi indie",2018,2018-03-15,61,0,Dream Note,Indie_Beats,0.556,0.202,4,-16.397,1,0.0324,0.915,0.0381,0.112,0.2,145.017,3,243310
6q7bXTv3yBedHblKRoC5uu,Kadam,Karwaan,Prateek Kuhad,Prateek Kuhad,"indian indie,hindi indie",2018,2018-07-13,47,0,T-Series,Indie_Beats,0.55,0.356,9,-14.142,1,0.0405,0.637,0.187,0.32,0.343,159.911,3,214603
0cZiZvDw379OH4eXqGDGtx,Kaash,Raah-e-Fakira,Swarathma,Swarathma,"indian indie,hindi indie,desi pop",2018,2018-10-15,21,0,Swarathma,Folklore,0.731,0.232,11,-15.402,1,0.0302,0.608,0.00108,0.104,0.396,82.993,4,233026
17PQNiQynwG4iCGwPglRuL,Safar,Kimaya,Masala Coffee,Masala Coffee,"kollywood,malayalam pop,malayalam hip hop,tamil pop",2018,2018-04-10,18,0,Masala Coffee Picture,Folklore,0.725,0.743,5,-7.396,1,0.0513,0.667,0.000278,0.396,0.359,120.032,4,276030
4QK1qv4mgsfdWmMzp1Z3fx,Khoj (Passing By),Believe,When Chai Met Toast,When Chai Met Toast,"indian indie,hindi indie",2018,2018-09-07,48,0,When Chai Met Toast,Folklore,0.58,0.636,2,-6.649,1,0.0262,0.191,0.0313,0.0915,0.38,105.037,3,212571
0QOJABRwcIx5WfzILs47eJ,Latthay Di Chaadar,Latthay Di Chaadar - Single,Hari & Sukhmani,Hari & Sukhmani,"indian indie,hindi indie,sufi",2018,2018-12-24,40,0,Hari & Sukhmani,Folklore,0.517,0.234,0,-16.978,1,0.109,0.879,0.000211,0.0694,0.523,128.127,4,215632
7yNf9YjeO5JXUE3JEBgnYc,Babydoll,"Don't Forget About Me, Demos",Dominic Fike,Dominic Fike,,2018,2018-10-16,98,0,Columbia,Liked_Songs,0.762,0.604,7,-5.296,0,0.11,0.114,0.0,0.0271,0.847,168.007,4,97960
0usYBbHAMyaUXQWt6MPgRb,Railgaadi,Achint & The Khan Brothers,Achint,Achint,"gujarati garba,gujarati pop",2018,2018-06-29,39,0,Night Song Records,Folklore,0.624,0.518,4,-9.336,1,0.0351,0.228,0.0,0.366,0.842,94.718,4,221661
3WLJ7D5kh44K5eJ1NqZQ6W,Baarishein,Baarishein,Anuv Jain,Anuv Jain,"indian indie,hindi indie,hindi pop",2018,2018-01-12,77,0,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),Indie_Beats,0.476,0.124,2,-9.463,1,0.0443,0.927,0.0,0.0972,0.19,94.299,4,207312
6dkoeiIuVDJXgpWA03BHNL,Ek Pyar Ka Nagma Hai,Ek Pyar Ka Nagma Hai - Sanam,Sanam;Laxmikant–Pyarelal,Sanam,"hindi pop,desi pop,ghazal",2018,2018-11-15,46,0,Saregama India Ltd,Samui,0.69,0.281,5,-11.677,1,0.0294,0.648,0.0,0.101,0.29,91.974,4,277137
52vuIcerIKjbRwaMRm4ZAn,Rāgamaya,Rāgamaya,Apoorva Krishna;Shankar Mahadevan,Apoorva Krishna,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance",2018,2018-09-07,2,0,Apoorva Krishna,Folklore,0.503,0.785,4,-5.826,1,0.187,0.263,4.07e-06,0.108,0.48,148.045,3,508364
7uMH7xm3izX8QDImcZcGO1,Bumro,Notebook,Kamaal Khan,Kamaal Khan,bollywood,2019,2019-03-08,44,0,T-Series,Nepali_Gem,0.687,0.925,10,-4.825,1,0.111,0.514,0.0,0.321,0.857,132.944,4,201549
2FBsVowygJJv4lg32ZHk5l,Purvayi (feat. Papon),Purvayi,Midival Punditz;Papon,Midival Punditz,"hindi indie,indian indie,bollywood,sufi,hindi pop",2019,2019-10-18,34,0,Gravity Sounds,Folklore,0.384,0.696,5,-6.768,1,0.0335,0.00385,0.0156,0.163,0.0779,172.059,4,310146
0Lqxz4U8R2643WhJIHDLVE,Aajkal Tere Mere Pyar Ke Charche,Sanam - Aajkal Tere Mere Pyar Ke Charche,Sanam;Sanah Moidutty,Sanam,"hindi pop,desi pop,malayalam pop,indian indie",2019,2019-09-20,48,0,Saregama India Ltd,Samui,0.575,0.588,9,-7.221,1,0.0565,0.299,4.8e-06,0.0996,0.636,104.79,4,186277
3uWgqLET07l0AtFtCnleo8,Humein Tumse Pyar Kitna,Sanam - Humein Tumse Pyar Kitna,Sanam;R. D. Burman,Sanam,"hindi pop,desi pop,ghazal,bollywood",2019,2019-03-01,44,0,Saregama India Ltd,Samui,0.636,0.549,10,-9.095,0,0.0332,0.363,0.0,0.112,0.362,123.12,4,186899
3HWkDm6fQolw2k2NxRcNCa,Hum Bewafa Hargiz Na The,Universally SANAM,Sanam,Sanam,"hindi pop,desi pop",2019,2019-08-09,42,0,Universal Music India Pvt Ltd.,Samui,0.522,0.485,10,-7.838,1,0.0314,0.26,3.56e-05,0.388,0.351,90.556,5,206519
3CBMwkKMZfTGQpue0BJViv,Chala Jata Hoon,Sanam - Chala Jata Hoon,Sanam;R. D. Burman,Sanam,"hindi pop,desi pop,ghazal,bollywood",2019,2019-04-01,48,0,Saregama India Ltd,Samui,0.778,0.786,5,-5.336,1,0.0415,0.00304,0.0,0.0446,0.744,111.963,4,209977
5zWA0flBrTC3VmhjcJ2MZG,Karam (Equals Sessions),Karam (Equals Sessions) - Single,Rangle Sardar;When Chai Met Toast,Rangle Sardar,"indian indie,hindi indie",2019,2019-08-23,24,0,Anahad Foundation,Folklore,0.406,0.717,0,-5.651,0,0.0319,0.154,1.06e-06,0.0986,0.702,95.146,4,259500
2nEntnpNpsJNhw1wLY8O96,Jeet,Ved,Ritviz,Ritviz,"indian indie,hindi indie,hindi pop",2019,2019-07-01,51,0,Ritviz,Indie_Beats,0.787,0.734,0,-6.465,1,0.0703,0.364,0.000995,0.0625,0.644,98.989,4,184848
1rDjwexewf4hrdZT7SRNsH,Nasha (Equals Sessions),Nasha (Equals Sessions) - Single,Faridkot;Amar Jalal,Faridkot,"indian indie,hindi indie",2019,2019-10-25,49,0,Anahad Foundation,"Folklore,Indie_Beats",0.78,0.46,6,-7.516,1,0.0851,0.455,0.000141,0.061,0.788,124.007,4,287573
0B7FbDb0GQxMX5KSXGv3sg,Tum Ho Yahaan,Tum Ho Yahaan,Abhilasha Sinha,Abhilasha Sinha,"indian indie,hindi indie",2019,2019-06-12,29,0,1260639 Records DK2,Indie_Beats,0.504,0.548,7,-6.559,1,0.0296,0.803,0.0,0.324,0.279,162.997,3,196932
4JkeZCRHUiB43GMdU4WaSC,Sajni,Thirty,Strings,Strings,"desi pop,hindi indie,indian indie,desi,sufi",2019,2019-11-06,49,0,Mainstage Productions,Indie_Beats,0.512,0.818,4,-5.663,1,0.0377,0.217,0.00267,0.143,0.435,156.054,4,257952
7Hkbm2DgepcriVxDrwbCcc,Taarif Karoon,Sanam - Taarif Karoon,Mohammed Rafi;Sanam,Mohammed Rafi,"ghazal,hindi pop,desi pop",2019,2019-05-16,52,0,Saregama India Ltd,Samui,0.796,0.681,5,-6.067,1,0.0464,0.352,0.0,0.105,0.795,111.995,4,157760
5ZsAhuQ24mWHiduaxJqnhW,Udd Gaye,Ved,Ritviz,Ritviz,"indian indie,hindi indie,hindi pop",2019,2019-07-01,60,0,Ritviz,Indie_Beats,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,4,180413
7GxI9WBkFdyI7VbkqDj605,Yeh Vaada Raha,Universally SANAM,Sanam;Mira Mohamed Majid,Sanam,"hindi pop,desi pop",2019,2019-08-09,52,0,Universal Music India Pvt Ltd.,Samui,0.636,0.537,5,-7.477,0,0.0344,0.59,0.0,0.101,0.597,75.968,4,183041
43mHckutQvJr49nT0UvRxy,Sage,Ved,Ritviz,Ritviz,"indian indie,hindi indie,hindi pop",2019,2019-07-01,56,0,Ritviz,Indie_Beats,0.663,0.412,5,-8.195,0,0.364,0.00434,0.019,0.215,0.356,98.023,4,230204
6S6igJi5j9FP1JVzl9EVqu,Dil Kya Kare,Universally SANAM,Sanam,Sanam,"hindi pop,desi pop",2019,2019-08-09,53,0,Universal Music India Pvt Ltd.,Samui,0.763,0.534,10,-6.12,0,0.0544,0.155,0.0,0.147,0.836,100.963,4,209108
1ccZZf0IQi5y0bHMl2aGDF,Gulabi Aankhen,Universally SANAM,Sanam,Sanam,"hindi pop,desi pop",2019,2019-08-09,75,0,Universal Music India Pvt Ltd.,Samui,0.636,0.647,0,-6.97,0,0.0436,0.422,0.0,0.251,0.44,105.914,4,197759
3YKEmGS5CbVoWC2FNMUJCC,Jhingur (Equals Sessions),Jhingur (Equals Sessions) - Single,Ahen;Gurmoh;Jaisalmer Beats,Ahen,sufi,2019,2019-10-29,33,0,Anahad Foundation,Folklore,0.678,0.725,7,-6.851,1,0.0855,0.36,0.0,0.341,0.291,103.963,4,274615
3ye3eYGqAB8WJJPrcnjHrF,Shiv Kailasho Ke Vasi,Shiv Kailasho Ke Vasi,Hansraj Raghuwanshi,Hansraj Raghuwanshi,"bhajan,devotional",2019,2019-12-02,68,0,Hansraj Raghuwanshi,Liked_Songs,0.555,0.343,7,-9.918,1,0.0242,0.337,0.0,0.343,0.25,99.981,1,305528
4KsWOKwnr0WTelyBaV8fdL,Kashi (Equals Sessions),Kashi (Equals Sessions) - Single,Syncopation;Bagga Khan,Syncopation,"chicago house,indian indie,hindi indie",2019,2019-12-28,6,0,Anahad Foundation,Folklore,0.479,0.665,8,-8.489,1,0.105,0.734,8.21e-06,0.425,0.589,84.76,4,269647
3sCM3fyhfyWCuhSOSCiG6u,Umeed,Umeed,Alif,Alif,"sufi,indian indie,hindi indie,qawwali",2019,2019,11,0,Springboard Records,Folklore,0.67,0.676,7,-7.829,1,0.0352,0.259,0.016,0.277,0.357,129.315,4,291340
4qe6IxJFQzwiUQ6X4RiGVW,"Gurenge (From ""Demon Slayer: Kimetsu no Yaiba"") - Remix",Anime Remixes,Akano;AndrezoWorks,Akano,anime,2019,2019-06-26,28,0,Akano,YaNiMe,0.569,0.65,7,-5.585,1,0.0279,0.0757,0.0,0.346,0.16,135.15,4,96009
6N5WkgPIDoTdbCXyyIIKAv,tere bina,tere bina,Zaeden,Zaeden,"indian indie,hindi indie",2019,2019-09-05,58,0,Universal Music India Pvt Ltd.,Indie_Beats,0.889,0.341,7,-7.909,1,0.0424,0.117,3.7e-06,0.0734,0.942,118.003,4,157245
1k5YcZkESDSl6iJylkoOOK,All Around the World (La La La),All Around the World (La La La),R3HAB;A Touch Of Class,R3HAB,"slap house,edm,europop,eurodance",2019,2019-07-26,49,0,CYB3RPVNK,Phonk,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,4,147840
5j7ixaLeGTGSv4DzKs0pCM,だから僕は音楽を辞めた,だから僕は音楽を辞めた,Yorushika,Yorushika,"j-pop,j-rock,anime,japanese indie",2019,2019-04-10,73,0,U&R records,YaNiMe,0.65,0.88,4,-5.326,1,0.0283,0.36,0.00369,0.23,0.921,124.985,4,242912
6MZyrnqwsLnrWY5Gk0AyXg,Farq hai,Farq hai,Suzonn,Suzonn,"hindi indie,indian indie",2020,2020-11-26,60,0,Suzonn,Indie_Beats,0.8,0.209,4,-12.652,1,0.0408,0.865,4.11e-05,0.252,0.74,87.972,4,184090
6J4oLY2GEwOsUgEd50IpKy,Baarish Ka Asar,Baarish Ka Asar,Twin Strings,Twin Strings,"indian indie,hindi indie",2020,2020-12-09,1,0,Twin Strings,Indie_Beats,0.59,0.63,9,-6.735,1,0.0279,0.469,1.02e-05,0.15,0.227,119.962,4,245500
310zr60WawOzv8L86LKqEN,Ehsan Tera Hoga Mujh Par,Sanam - Ehsan Tera Hoga Mujh Par,Sanam,Sanam,"hindi pop,desi pop",2020,2020-09-02,41,0,Saregama India Ltd,Samui,0.44,0.158,5,-11.671,1,0.0328,0.95,0.0,0.0818,0.384,82.753,4,188780
3bQsp4Vr9Rg4fNCx6HPOgX,Alag Aasmaan,Alag Aasmaan,Anuv Jain,Anuv Jain,"indian indie,hindi indie,hindi pop",2020,2020-07-31,73,0,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),Indie_Beats,0.699,0.299,6,-12.599,1,0.0403,0.869,0.0,0.0724,0.459,118.968,4,212750
0XCtRvfDHT98h0iUSDFtyO,Chaap Tilak,Chaap Tilak,Namita Choudhary,Namita Choudhary,"indian indie,sufi,hindi indie,ghazal",2020,2020-12-10,49,0,Pehchan Music,Folklore,0.544,0.38,6,-8.339,1,0.0318,0.859,0.0,0.0762,0.149,84.267,4,194821
5BKKKNwrebowaMoUdBaNby,Tu Aake Dekhle,The Carnival,King,King,"desi hip hop,hindi hip hop,desi pop,hindi pop,hindi indie",2020,2020-09-21,73,0,Warner Music India,Indie_Beats,0.77,0.838,11,-4.022,1,0.108,0.518,0.00398,0.145,0.187,96.016,4,270000
7qZClRjuyBwaKQsU0LxX5y,Kya Karein,Kya Karein,Aditya Rikhari,Aditya Rikhari,"hindi indie,indian indie,desi pop,hindi pop",2020,2020-08-02,50,0,PlaylistX Network,Indie_Beats,0.528,0.344,6,-11.787,1,0.0586,0.616,0.0,0.232,0.461,107.626,4,158824
4JBNysi2ev6akvX0JXa9db,Rangi Saari Gulabi Chunariya,Bandish Fusion & More,Kaushiki Chakraborty;Ricky Kej,Kaushiki Chakraborty,"ghazal,bangla pop",2020,2020-08-27,19,0,Strumm Entertainment Pvt. Ltd.,Folklore,0.71,0.418,3,-10.428,1,0.0439,0.479,0.0,0.111,0.126,131.994,3,400957
5DEp8hauuZ45oG38YOkkQq,Aziyat,Aziyat,Pratsofficial,Pratsofficial,"indian indie,hindi indie",2020,2020-02-27,35,0,Songdew,Indie_Beats,0.682,0.437,10,-8.655,1,0.0271,0.758,0.00801,0.106,0.233,104.961,4,221714
7vbwRFf4lcGq2SFNRbly3c,Dil-e-Nadaan,A Suitable Boy (Original Television Soundtrack),Kavita Seth,Kavita Seth,"bollywood,hindi indie,hindi pop,indian indie,ghazal,desi,sufi",2020,2020-10-23,0,0,Silva Screen Records Ltd,Folklore,0.369,0.533,7,-8.336,1,0.0376,0.572,1.43e-06,0.283,0.471,92.29,4,382000
62Lv9WcrfzJqhvYDbilJy3,たぶん,たぶん,YOASOBI,YOASOBI,"j-pop,anime",2020,2020-07-20,65,0,YOASOBI,YaNiMe,0.747,0.666,5,-6.395,1,0.0324,0.146,0.000912,0.0981,0.731,90.008,4,258666
3FUqp10RhCmMjyyB9extmo,花に亡霊,盗作,Yorushika,Yorushika,"j-pop,j-rock,anime,japanese indie",2020,2020-07-29,69,0,Universal Music LLC,YaNiMe,0.646,0.45,4,-6.628,1,0.0482,0.573,0.0,0.0768,0.413,90.01,4,241226
0YLHqYeNUq2qdQwPTV6Rvh,Khushnaseeb,"SANAM Memories, Vol. 2",Sanam,Sanam,"hindi pop,desi pop",2020,2020-03-27,42,0,Sanam Music LLP,Samui,0.622,0.639,4,-6.842,1,0.0404,0.657,2.38e-06,0.398,0.478,122.999,4,195579
5k65sxZPtaHO8rmTskq3v2,Tumi Robe Nirobe,"Sanam Memories, Vol. 1",Sanam,Sanam,"hindi pop,desi pop",2020,2020-03-27,45,0,Sanam Music LLP,Samui,0.54,0.371,4,-8.722,1,0.0245,0.828,0.0,0.0916,0.351,74.023,3,201891
0AVxQlxvO4DTI5ItaJy8oa,Jaanta Tha,"Sanam Memories, Vol. 1",Sanam,Sanam,"hindi pop,desi pop",2020,2020-03-27,43,0,Sanam Music LLP,Samui,0.535,0.482,4,-7.561,1,0.0283,0.74,0.00275,0.288,0.392,75.101,4,266500
5ZW3PfJvVQURlIdLQfXZJo,Itni Door,"Sanam Memories, Vol. 1",Sanam,Sanam,"hindi pop,desi pop",2020,2020-03-27,43,0,Sanam Music LLP,Samui,0.699,0.706,0,-7.24,0,0.0449,0.435,3.2e-06,0.228,0.841,95.988,4,183281
1EuQFujqMzy76oZZ7R2xNO,Pahadon Mein,Shaan,Salman Elahi,Salman Elahi,"indian indie,hindi indie",2020,2020-01-23,52,0,1661298 Records DK,Indie_Beats,0.776,0.477,1,-10.049,1,0.0308,0.592,0.000184,0.105,0.774,115.008,4,225391
1pNTwQvMOD7NRJtRwHlRRf,Har Ek Pal,Har Ek Pal,Ashu Shukla,Ashu Shukla,"hindi indie,indian indie",2020,2020-08-03,45,0,Ashu Shukla,Indie_Beats,0.718,0.448,2,-9.438,0,0.0263,0.497,0.000215,0.107,0.425,106.676,4,196875
0mAswKg3RCbmXAV4KYTUxM,Aisay Kaisay,Aisay Kaisay,Hasan Raheem;Abdullah Kasumbi,Hasan Raheem,"indian indie,hindi indie,desi,desi hip hop,desi pop",2020,2020-01-11,47,0,Kasumbi Studios,Indie_Beats,0.577,0.428,0,-9.066,1,0.0302,0.467,2.61e-05,0.272,0.401,104.938,4,198857
6V7QyA9N0Zp7C6k8qsYfpm,Kahaan Ho Tum,Mismatched: Season 1 (Music from the Netflix Original Series),Prateek Kuhad,Prateek Kuhad,"indian indie,hindi indie",2020,2020-11-11,53,0,Netflix Music,Indie_Beats,0.714,0.393,5,-10.157,1,0.0754,0.733,0.00192,0.123,0.72,67.589,4,155289
380fTuo1hTxcT89DW4qXPi,Tulsi,Tulsi,Nyasa;Gaurav Chati,Nyasa,"indian indie,hindi indie,folk,marathi pop,bhajan,devotional",2020,2020-10-05,7,0,Springboard Records,Folklore,0.658,0.508,9,-7.641,1,0.0412,0.2,1.33e-05,0.189,0.611,119.944,4,190150
6qhTVtHIsK8WVf7biagk7O,Moti Veraana (From Songs of Faith),Moti Veraana (From Songs of Faith),Amit Trivedi;Osman Mir,Amit Trivedi,"bollywood,hindi pop,gujarati garba,desi,gujarati pop,bhajan,ghazal",2020,2020-04-01,32,0,Amit Trivedi Azaad,Folklore,0.71,0.783,10,-6.739,1,0.075,0.269,3.31e-05,0.0842,0.624,112.503,3,256399
4oFTEI6Dmnca8HbpwdXQCL,Shafqat with Shafqat (Lakh Jatan / Khamaj),Shafqat with Shafqat (Lakh Jatan / Khamaj),Shafqat Amanat Ali;Shafqat Ali Khan,Shafqat Amanat Ali,"bollywood,sufi,hindi pop,ghazal,qawwali",2020,2020-10-19,28,0,SufiScore,Folklore,0.299,0.437,5,-9.258,1,0.0334,0.88,0.00034,0.11,0.38,160.084,4,440999
4sgYmcu4FKb1ZC6qBlxMiw,Vaaroon,Mirzapur,Anand Bhaskar;Romy;Ginny Diwan,Anand Bhaskar,"mollywood,hindi pop,bollywood",2020,2020-10-21,76,0,Zee Music Company,Liked_Songs,0.555,0.526,7,-9.507,1,0.0299,0.38,4.87e-05,0.106,0.34,144.939,3,350739
1gZGbfZYaY7Cxm5zsdLVHp,Aaja Aaja,"SANAM Memories, Vol. 2",Sanam,Sanam,"hindi pop,desi pop",2020,2020-03-27,42,0,Sanam Music LLP,Samui,0.559,0.555,8,-5.899,1,0.032,0.642,1.53e-05,0.12,0.211,141.946,4,191619
2qdj04pkNkCo9kuVF8sdKv,Saawariya,Saawariya,Nyasa,Nyasa,"indian indie,hindi indie,folk",2020,2020-12-11,15,0,Springboard Records,Folklore,0.501,0.865,2,-3.396,1,0.0623,0.198,0.0,0.076,0.46,93.641,4,291382
3AGBcIwsZI9a6qPSBYEiVN,Ek Nazar,Ek Nazar,Kavita Seth,Kavita Seth,"bollywood,hindi indie,hindi pop,indian indie,ghazal,desi,sufi",2020,2020-05-21,30,0,Kavita Seth,Folklore,0.607,0.51,0,-8.063,1,0.0276,0.0187,1.41e-05,0.0972,0.394,99.983,4,444600
0taLfHYFKcjNW3owIUTR2Q,Ye Pahuna Ae Mithile Me Rahu Na,Ye Pahuna Ae Mithile Me Rahu Na,Priya Mallick;Lk Laxmikaant,Priya Mallick,"bhojpuri pop,bhajan,marathi pop",2020,2020-09-17,0,0,Ath Entertainment / Virtual Planet Music,Folklore,0.614,0.603,11,-3.515,1,0.0339,0.0757,0.0,0.109,0.318,120.074,4,460531
2DdVtEaKssleK9Prel4ymy,Sajaniya,Sajaniya,Mame Khan,Mame Khan,"sufi,indian indie",2020,2020-08-07,16,0,Mame Khan,Folklore,0.498,0.376,2,-12.246,1,0.0298,0.674,0.000373,0.276,0.243,79.906,4,331190
1lPeLiGQ4Du2nFO30cLPsu,Jheeni Jheeni,Jheeni Jheeni,Jonita Gandhi;Swaroop Khan;Salim–Sulaiman,Jonita Gandhi,"bollywood,tamil pop,kollywood,hindi pop,desi,gujarati garba,sufi,qawwali",2020,2020-12-30,0,0,Merchant Records-Sufiscore,Folklore,0.509,0.88,1,-3.98,0,0.192,0.0325,0.000265,0.259,0.551,160.044,4,226124
1b5oE4DkU1v5JlZoEYksdi,Khoyo,Khoyo,Tech Panda;Kenzani,Tech Panda,"indian indie,hindi indie,desi",2020,2020-05-01,36,0,Groovebird Records,Folklore,0.34,0.43,8,-12.279,0,0.142,0.745,8.03e-05,0.211,0.309,200.298,4,232806
74IinPT5MUEx90zNUguaSL,The Naani Song,The Naani Song,KS Abhishek;Naani;Sukanya Chattopadhyay,KS Abhishek,"indian indie,hindi indie,bangla pop",2020,2020-06-19,0,0,KS Abhishek under exclusive licence to CollabStories.,Folklore,0.71,0.268,11,-11.608,0,0.38,0.493,0.0,0.266,0.927,199.877,4,141600
5DRUnUWYHCmuRNlYsWHHyp,Amma Puchdi,Raahi,Akanksha Bhandari,Akanksha Bhandari,"indian indie,hindi indie,bhajan,devotional",2020,2020-01-13,0,0,Akanksha Bhandari,Folklore,0.531,0.399,11,-9.089,1,0.0294,0.704,0.0,0.115,0.21,107.506,1,264444
2B6uLeBwpBVBLu1xaXyoG5,Matwari,Matwari,Samahita Narang,Samahita Narang,"indian indie,hindi indie",2020,2020-08-19,28,0,Samahita Narang,Folklore,0.632,0.537,0,-9.043,1,0.0261,0.299,0.419,0.106,0.0942,129.983,3,200000
6aHl7WFS38wYezyWHTdghb,Jaana Kaha Hai,Muhafiz,Muhafiz;Sarthak Kalyani;Siddharth Chopra,Muhafiz,"ghazal,indian indie,hindi indie,marathi pop,tamil pop",2020,2020-12-23,14,0,Muhafiz,Folklore,0.454,0.381,0,-13.133,0,0.0499,0.302,7.96e-05,0.289,0.315,75.058,4,272000
2YtPvGvR1urr0oX0T7ouFR,Naiharwa,Naiharwa,Nikhita Gandhi;Jivitesh Kharbanda,Nikhita Gandhi,"bollywood,hindi pop,hindi indie,indian indie",2020,2020-03-31,10,0,Nikhita,Folklore,0.608,0.0904,9,-14.163,1,0.0336,0.768,0.0,0.105,0.108,90.967,1,214738
66INq9JZJp9MsX05WXGqIN,Muraliya,Muraliya,Salim–Sulaiman;Shreya Ghoshal,Salim–Sulaiman,"bollywood,sufi,desi,hindi pop,qawwali,kannada pop,marathi pop",2020,2020-11-30,0,0,Merchant Records-Sufiscore,Folklore,0.344,0.656,8,-4.657,1,0.0586,0.082,0.0,0.211,0.39,139.048,4,255630
7FYVWjUfB9spZUV8gMAVHP,Yatra,Rang,Bickram Ghosh;Kala Ramnath;Barry Phillips,Bickram Ghosh,"ghazal,bangla pop,celtic,traditional folk",2020,2020-08-02,24,0,TRUE MUSIC,Folklore,0.613,0.487,2,-10.833,1,0.0473,0.788,0.337,0.104,0.477,90.029,4,382666
5jg83QUqVDtu5qeVXk8AhB,Banna,Banna,Divya Kumar,Divya Kumar,"bollywood,gujarati garba,hindi pop,desi,gujarati pop",2020,2020-05-19,0,0,Divya Kumar,Folklore,0.564,0.801,4,-8.496,1,0.049,0.59,0.000244,0.0806,0.592,109.981,4,336296
1TOQb1AwnZLzrAu4VXZUIO,Garaj Garaj Jugalbandi,Bandish Bandits (Original Series Soundtrack),Shankar-Ehsaan-Loy;Farid Hasan;Mohammed Aman,Shankar-Ehsaan-Loy,"bollywood,sufi,desi,hindi pop,ghazal",2020,2020-07-27,42,0,Sony Music Entertainment India Pvt. Ltd. / Amazon Seller Services Private Limited,Folklore,0.269,0.779,2,-5.135,1,0.0519,0.0463,1.73e-06,0.0892,0.384,150.04,3,330921
4qPEj1futdyovzkDQkbBcz,Thaare Bina,Thaare Bina,Prashanth Srinivas;Swaroop Khan;Sukanya Purkayastha,Prashanth Srinivas,"gujarati garba,bollywood",2020,2020-04-12,17,0,RagaHaus Music 2020,Folklore,0.3,0.451,2,-13.144,1,0.0444,0.74,0.0209,0.338,0.298,179.968,3,323734
3StBtW3cANtA6ZGwIzT8z2,Garaj Garaj,Bandish Bandits (Original Series Soundtrack),Shankar-Ehsaan-Loy;Pandit Ajoy Chakrabarty;Javed Ali,Shankar-Ehsaan-Loy,"bollywood,sufi,desi,hindi pop,ghazal,qawwali,desi pop",2020,2020-07-27,42,0,Sony Music Entertainment India Pvt. Ltd. / Amazon Seller Services Private Limited,Folklore,0.287,0.762,0,-7.121,1,0.0874,0.392,0.0,0.287,0.262,73.054,4,158476
1bEnIDpwKsyhDauHVoMz6t,"Blue Bird (From ""Naruto Shippuden"")","Blue Bird (From ""Naruto Shippuden"")",Akano,Akano,anime,2020,2020-12-22,60,0,Akano,YaNiMe,0.594,0.868,6,-3.286,0,0.0606,0.0209,0.0,0.209,0.691,151.976,4,100200
0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,HELP EVER HURT NEVER,Fujii Kaze,Fujii Kaze,j-pop,2020,2020-05-20,79,0,Universal Music LLC,YaNiMe,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,4,185573
2891wimisUHGRrrslLFRel,Khoyi Hun Main,Khoyi Hun Main,Joell;Vibha Saraf;Shraddha Sehgal,Joell,"hindi indie,indian indie,bollywood",2020,2020-09-03,15,0,Songdew,Indie_Beats,0.703,0.244,2,-18.637,1,0.0352,0.818,1.02e-05,0.329,0.516,126.092,4,174426
6hQieOPS0HX8OC9R4TadKm,Waqt Tham Gaya Kahin (Currious List),Waqt Tham Gaya Kahin (Currious List),Zenith;Danish Sood,Zenith,"hindi indie,indian indie",2020,2020-09-15,15,0,Zenith,Indie_Beats,0.498,0.259,6,-11.302,1,0.0363,0.706,9.99e-06,0.107,0.248,109.362,4,126674
7jY91IOdWWOQ416XRM9aIi,Pal Behta Jaaye,Pal Behta Jaaye,Vismay Patel,Vismay Patel,"hindi indie,indian indie",2020,2020-06-13,37,0,Caartel Music,Indie_Beats,0.776,0.223,8,-13.686,1,0.0379,0.721,3.8e-06,0.119,0.196,109.966,4,174545
2sT0eosuhBEkw8dz6qFxUo,Aise Kyun,Mismatched: Season 1 (Music from the Netflix Original Series),Anurag Saikia;Raghav Chaitanya;Raj Shekhar;Nikhita Gandhi,Anurag Saikia,"bollywood,hindi indie,ghazal,hindi pop,indian indie,desi",2020,2020-11-11,58,0,Netflix Music,Indie_Beats,0.528,0.435,5,-9.699,1,0.0347,0.705,2.98e-05,0.103,0.293,172.115,4,264933
0P4AQdNDgEdi7J8mpgY8Jx,Khoya,Khoya,Zariya;Aseem,Zariya,"indian indie,hindi indie",2020,2020-04-10,47,0,Zariya,Indie_Beats,0.609,0.539,0,-8.087,1,0.0284,0.138,0.00014,0.286,0.413,99.995,4,178197
